Profile,SNR_dB,Scenario,Variant,Phase,Metric,Mean,Median,P10,P90
3,15,S3_Warp_Fade,E-FQ,FADE,rho_relative,0.829876,0.854734,0.622828,1.000000
3,15,S3_Warp_Fade,E-FQ,FADE,Lambda,1.573185,1.371131,1.011568,2.458058
3,15,S3_Warp_Fade,E-FQ,FADE,R_vb,0.449554,0.444541,0.348122,0.564319
3,15,S3_Warp_Fade,E-FQ,FADE,R_eff,0.716891,0.636746,0.383153,1.174111
3,15,S3_Warp_Fade,E-FQ,FADE,R_eff_R_vb,1.573185,1.371131,1.011568,2.458058
3,15,S3_Warp_Fade,E-FQ,FADE,K_delay,0.349058,0.363189,0.260756,0.415857
3,15,S3_Warp_Fade,E-FQ,FADE,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S3_Warp_Fade,E-FQ,FADE,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S3_Warp_Fade,E-FQ,FADE,innovation,-0.041577,-0.002425,-1.262157,0.985417
3,15,S3_Warp_Fade,E-FQ,FADE,abs_innovation,0.648783,0.530671,0.098140,1.424449
3,15,S3_Warp_Fade,E-FQ,FADE,S,1.072952,0.993183,0.647170,1.621977
3,15,S3_Warp_Fade,E-FQ,FADE,NIS,0.639463,0.258107,0.009292,1.832135
3,15,S3_Warp_Fade,E-FQ,FADE,Ppred11,0.356061,0.344961,0.260306,0.475145
3,15,S3_Warp_Fade,E-FQ,FADE,Ppred22,0.017648,0.017621,0.016602,0.018809
3,15,S3_Warp_Fade,E-FQ,FADE,tracking_error,-0.093921,-0.091070,-0.401247,0.221675
3,15,S3_Warp_Fade,E-FQ,POST,m_reliability,0.991998,1.000000,0.972129,1.000000
3,15,S3_Warp_Fade,E-FQ,POST,rho_raw,0.955886,0.968552,0.902282,0.985853
3,15,S3_Warp_Fade,E-FQ,POST,rho_relative,0.991981,1.000000,0.965424,1.000000
3,15,S3_Warp_Fade,E-FQ,POST,Lambda,1.016441,1.000000,1.000000,1.056956
3,15,S3_Warp_Fade,E-FQ,POST,R_vb,0.437026,0.431246,0.353825,0.527625
3,15,S3_Warp_Fade,E-FQ,POST,R_eff,0.444715,0.437209,0.357045,0.541440
3,15,S3_Warp_Fade,E-FQ,POST,R_eff_R_vb,1.016441,1.000000,1.000000,1.056956
3,15,S3_Warp_Fade,E-FQ,POST,K_delay,0.393515,0.394694,0.366694,0.418519
3,15,S3_Warp_Fade,E-FQ,POST,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S3_Warp_Fade,E-FQ,POST,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S3_Warp_Fade,E-FQ,POST,innovation,-0.014361,-0.012760,-1.069578,1.071915
3,15,S3_Warp_Fade,E-FQ,POST,abs_innovation,0.637881,0.547343,0.089421,1.317205
3,15,S3_Warp_Fade,E-FQ,POST,S,0.730373,0.721354,0.611682,0.858772
3,15,S3_Warp_Fade,E-FQ,POST,NIS,0.836085,0.423215,0.011034,2.304464
3,15,S3_Warp_Fade,E-FQ,POST,Ppred11,0.285658,0.283726,0.254414,0.319668
3,15,S3_Warp_Fade,E-FQ,POST,Ppred22,0.016957,0.016929,0.016545,0.017401
3,15,S3_Warp_Fade,E-FQ,POST,tracking_error,-0.115331,-0.131615,-0.401867,0.193756
